OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,966,3.499,40.17863,-118.477397
3588,BINGO TRUCK STOP,"I-10, EXIT 829 & SR-124",Winnie                                  ,TX,610,2.999,30.208407,-91.825362
3592,TA BRIDGER TRAVEL CENTER #188,"I-80, EXIT 30 & CR-202",Fort Bridger,WY,835,3.71566666,42.527294,-86.218253
3593,TA Parowan Travel Center,"I-15, EXIT 78",Parowan,UT,910,3.70566666,37.840126,-112.829391
3605,SPEEDYS #6,"I-35, EXIT 33",Saint Joseph,MO,400,3.169,39.765776,-94.81477
3608,FUEL MART #787,"I-57, EXIT 212 & US-36",Tuscola,IL,280,3.199,30.208407,-91.825362
3616,PILOT TRAVEL CENTERS #15,"I-75, EXIT 210",Toledo,OH,550,3.77233333,41.673729,-83.563577
3619,ROAD RANGER #141,"I-70, EXIT 23",Brazil,IN,375,3.659,39.536303,-87.12219
3620,One9 #16,"I-71 & US-68, EXIT 50",Wilmington                              ,OH,315,3.14233333,39.414428,-84.1281294
3645,SNOW SHOE TRAVEL PLAZA,"I-80, EXIT 147 & SR-144",Snow Shoe,PA,14,3.469,30.208407,-91.825362
3678,TIMES MARKET #299,US-281 BUS,Alice,TX,625,3.099,27.755771,-98.065931
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.559,30.208407,-91.825362
3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.579,30.208407,-91.825362
3692,CHARLOTTE TRAVEL PLAZA,"I-77,  EXIT 16B",Charlotte,NC,46,3.53233333,35.160807,-80.890012
3699,WARREN TRAVEL PLAZA,"I-69, EXIT 278 & SR-5",Warren,IN,375,3.399,30.208407,-91.825362
3702,BEARS DEN TRADING POST #101,ST 37 11 MI E OF MASSENA,Hogansburg                              ,NY,39,3.649,44.97394,-74.66324
3707,SPEEDWAY #4704,"I-90, EXIT 154",Albert Lea,MN,425,3.299,43.653102,-93.369291
3718,SPEEDWAY #4706,"I-90, EXIT 265",Chamberlain,SD,455,3.299,43.806522,-99.334525
3719,KEYSTONE TRUCK STOP,US-22 & SR-164,Loretto,PA,14,3.999,39.83523,-82.23047
3725,GENEVA TRUCK STOP,"I-79, EXIT 35/141",Cochranton                              ,PA,240,3.81566666,41.520594,-80.047841
3728,PLAZA 23 TRUCK STOP,"I-787, EXIT 2",Albany,NY,12,3.799,42.632919,-73.773142
3737,JORDAN'S KWIK STOP #70,US-49,West Helena                             ,AR,435,3.399,34.5499475,-90.6542359
3745,PILOT TRAVEL CENTER #906-TOWN PUMP,"I-90, EXIT 408 & SR-78",Columbus,MT,780,3.58066666,30.208407,-91.825362
3759,EXXON,US-67 & SR-18,Newport,AR,695,4.13233333,33.8779235,-93.3060526
3767,SIMMONS TRAVEL CENTER,"I-95, EXIT 8 & US-301",Emporia,VA,180,3.099,-19.9601743,23.4836342
3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington                              ,CO,800,3.499,39.303107,-102.264998
3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,796,3.889,39.303107,-102.264998
3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,475,3.38233333,30.208407,-91.825362
3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,800,3.299,39.6660985,-104.8673057
3794,SPEEDWAY #4701,"I-90, EXIT 73",Jackson,MN,425,3.299,43.366542,-95.126651
3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,803,3.159,38.875356,-104.813228
3843,ONCUE EXPRESS #61,"I-35, EXIT 185 & US-77",Perry,OK,500,3.21566666,30.208407,-91.825362
3868,SHORE STOP #279,US-13,Greenwood,DE,194,3.239,38.8021778,-75.5857267
3868,SHORE STOP #279,US-13,Greenwood,DE,194,3.259,38.8021778,-75.5857267
3888,Fics Plaza,"I-90, EXIT 184",Deer Lodge                              ,MT,816,3.519,46.12854,-112.94226
3889,CIRCLE K #2701686,"I-75, EXIT 220",Bradenton,FL,225,3.439,27.491923,-82.58077
3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,105,3.279,40.869645,-74.0657906
3908,SEMINOLE TRUCK STOP,"I-75, EXIT 354",Fort Lauderdale,FL,95,3.699,26.121044,-80.142951
3927,MICCOSUKEE SERVICE PLAZA,"I-75, EXIT 49 & SR-84",Fort Lauderdale                         ,FL,95,3.66566666,-27.8180832,153.2841718
3936,Uncle Petes Truck  Stop,"I-40, EXIT 239 & US-70/SR-26",Lebanon,TN,460,2.989,48.2795292,22.1164167
3946,Fast Lane,US-24 & US-63,Moberly,MO,310,3.469,38.8199212,-104.8347542
3949,SUNSTOP #337,"I-10/SR-8, EXIT 303 & US-441",Lake City,FL,75,3.699,30.208407,-91.825362
3956,CIRCLE K #2707451,US-27/SR-25 & SR-70,Lake Placid,FL,225,3.399,41.173943,-85.985868
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,465,3.489,42.21848,-85.787589
3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,465,3.499,42.21848,-85.787589
3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,630,2.84233333,32.852265,-96.568802
3973,LOVES TRAVEL STOP #205,"I-35 & I-44, EXIT 137",Oklahoma City,OK,483,3.319,43.5195987,-93.3542608
3974,LOVES TRAVEL STOP #201,I-40 EXIT 41,Elk City,OK,483,3.12566666,35.412043,-99.410897
3975,SUNSTOP #334,"I-10, EXIT 335 & SR-121",Macclenny,FL,75,3.459,30.208407,-91.825362
3979,PETRO GARY 369,"I-80 & I-94, EXIT 9",Gary,IN,365,3.83066666,37.7864982,-122.3904007
4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,635,3.499,34.0139297,-92.4115983
4008,BALDWIN TRAVEL PLAZA,"I-94, EXIT 19 & US HWY 63",Baldwin                                 ,WI,295,3.503,28.6010247,-81.3054673
4025,BP,"I-85, EXIT 21  & US-178",Anderson,SC,30,2.909,28.5993307,-81.3097462
4035,PILOT TRAVEL CENTER #430,"I-40,  EXIT 84",Russellville,AR,695,3.375,35.272489,-93.143411
4035,PILOT TRAVEL CENTERS #430,"I-40,  EXIT 84",Russellville,AR,695,3.399,35.272489,-93.143411
4062,DUDLEYS TRUCK STOP RESTAURANT,US-220,Rocky Mount,VA,185,3.299,37.022853,-79.882076
4063,STUCKEY'S,"I-59, EXIT 67 & US-49",Hattiesburg,MS,620,2.999,30.208407,-91.825362
4080,SHELL DBA PILOT DEALER #874,US-41,Miami,FL,176,3.699,25.7663223,-80.1963915
4080,PILOT TRAVEL CENTERS #874,US-41,Miami,FL,176,3.699,25.7663223,-80.1963915
4101,E-Z MART #4411,HIGHWAY 69 & COBBLESTONE DR,Pryor,OK,560,3.099,45.986004,-80.5717711
4113,ASAP GENERAL STORE #330,US-412/SR-15,Enid,OK,500,3.08233333,36.3975287,-97.8142596
4115,QUIKTRIP #707,"I-85 , EXIT 96",Atlanta,GA,18,3.34066666,33.769805,-84.414581
4119,JET FOOD STORE #82,US-441 & CR-13,Douglas,GA,10,3.44066666,26.5619937,-80.2059157
4156,PETRO STOPPING CENTER #305,"I-10, EXIT 582",San Antonio,TX,740,3.20733333,29.441006,-98.375634
4161,EL CHEAPO,I-95 & EXIT 76,Midway                                  ,GA,195,3.52566666,40.8516917,-73.9524621
4164,CIRCLE K #2723897,"I-75, EXIT 138",Thomasville,GA,20,3.23566666,30.840007,-83.978242
4169,TA KINGMAN TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,910,3.899,48.2795292,22.1164167
4171,PETRO SERVE USA #11,US-2 & US-71,Bemidji,MN,355,3.499,44.998299,-73.34461
4172,FLYING J TRAVEL PLAZA #639,"I-90, EXIT 2",Post Falls,ID,970,3.76233333,47.716651,-116.947057
4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,285,3.29566666,34.575846,-84.949061
4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,630,3.599,32.676959,-97.023474
4199,PWI #574,"I-70, EXIT 193/US-40",Bunker Hill,KS,357,2.959,38.874495,-98.698935
4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,285,3.859,34.76008,-85.53108
4204,PILOT TRAVEL CENTER #415,"I-59, EXIT 4",Rising Fawn,GA,285,3.819,34.76008,-85.53108
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,910,3.73233333,36.003661,-115.131682
4220,KENNETT TRUCK STOP,"I-275, EXIT 16",Lawrenceburg                            ,IN,300,3.424,39.113838,-84.872112
4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,460,2.899,28.5963662,-81.3166151
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.939,42.961275,-78.40261
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.889,42.961275,-78.40261
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.829,42.961275,-78.40261
4223,TA PEMBROKE TRAVEL CENTER,"I-90, EXIT 48A",Corfu,NY,38,3.839,42.961275,-78.40261
4227,LOVES TRAVEL STOP #203,"I-40, EXIT 140",Oklahoma City,OK,483,3.35566666,35.393761,-97.602513
4233,QUIKTRIP #7220,"I-20, EXIT 8",Shreveport,LA,745,2.89233333,32.467848,-93.764207
4239,SPEEDWAY #8256,"I-64, EXIT 94 & SR-1958 & US-60",Winchester,KY,410,2.92233333,30.208407,-91.825362
4241,EXXON,"I-285, EXIT 53",Conley,GA,18,3.999,33.639628,-84.332358
4267,CONOCO,US-30 & SR-41,Gap,PA,160,3.799,40.8256493,-83.5559123
4292,KUM & GO #0032,"I-80/US-6, EXIT 155 & SR-117",Colfax,IA,320,3.08233333,30.208407,-91.825362
4301,TIGER DISCOUNT TRUCKSTOP,"I-94, EXIT 64 & I-94 BUS",Dickinson,ND,807,3.51566666,42.672376,-85.661148
4311,Saveway Truck Plaza,"I-65, EXIT 164 & US-31",Hope Hull,AL,720,3.139,30.208407,-91.825362
4331,KWIK STOP C STORES,US-61/US-151,Dubuque,IA,335,3.559,42.5046779,-90.6605573
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.399,30.208407,-91.825362
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.559,30.208407,-91.825362
4332,PILOT TRAVEL CENTER #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.439,30.208407,-91.825362
4332,PILOT TRAVEL CENTERS #468,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.459,30.208407,-91.825362
4335,HIGHWAY 20  AUTO TRUCK PLAZA,US-20,Peosta,IA,335,3.489,42.4407985,-90.8568803
4339,ROAD RANGER #273,I-69E/US-77 & SR-107,Combes,TX,639,3.049,27.7287373,-97.7094746
4349,ROAD RANGER #144,"I-380, EXIT 68US-20, EXIT 68",Evansdale,IA,565,3.729,42.469635,-92.283092
4363,EL CHEAPO #4,"I-95, EXIT 87",Richmond Hill,GA,195,3.09566666,31.947028,-81.308085
4368,HOODS SERVICE CENTER,"I-44, EXIT 61",Bois D Arc,MO,535,3.074,38.353141,-92.747022
4372,GRADYS TRUCKSTOP,"I-16, EXIT 111",Pulaski                                 ,GA,195,3.46566666,32.418021,-81.838117
4373,KUM & GO #0043,"I-35, EXIT 43 & SR-207/CRG76",New Virginia,IA,320,3.114,47.549592,-116.267751
4389,TAYLOR QUIK-PIK,"I-29, EXIT 75 & US-30",Missouri Valley,IA,486,3.399,39.90202,-84.192201
4395,BREAK TIME #3147,"I-55, EXIT 67 & US-62",Sikeston,MO,275,3.499,30.208407,-91.825362
4417,TA MORIARITY TRAVEL CENTER,"I-40, EXIT 194",Moriarty,NM,580,3.21733333,35.008493,-106.029269
4419,CASEYS #3081,"I-35, EXIT 92 & US-136",Bethany,MO,400,3.06066666,30.208407,-91.825362
4427,CASEYS #2654,"I-80/US-6, EXIT 93 & CR-P28",Stuart,IA,320,3.099,33.716991,73.089556
4431,CASEYS #2653,"US-63 & US-30, EXIT 202",Toledo,IA,320,3.349,36.2667827,-91.2987465
4437,UNDERWOOD TRUCK STOP I 80,"I-80, EXIT 17",Underwood                               ,IA,319,3.00066666,41.370039,-95.681726
4441,PILOT TRAVEL CENTERS #51,"I-81 BAILEYTON RD, EXIT 36",Greeneville,TN,405,3.56233333,36.165174,-82.812518
4442,Minuteman Food Mart #58,US-74/US-76,Delco,NC,245,3.50733333,34.3165715,-78.234265
4445,TA Rogers,"I-94/US-52, EXIT 207 & SR-101",Rogers,MN,448,3.274,30.208407,-91.825362
4446,LOVES TRAVEL STOP #200,I-40 EXIT 74,Amarillo,TX,585,3.209,35.221849,-101.840963
4451,PRAIRIE JUNCTION TRUCK STOP,"I-29, EXIT 109 & SR-34",Colman,SD,530,3.099,30.208407,-91.825362
4452,CASEYS #2867,US-63 & US-20,Waterloo,IA,380,3.499,36.2667827,-91.2987465
4458,KUM & GO #1443,"I-80, EXIT 216",Williamsburg,IA,380,3.13066666,41.660597,-92.00714
4460,EXIT 62 TRUCKSTOP,"I-71, EXIT 62 & US-127",Glencoe,KY,415,3.16566666,30.208407,-91.825362
4463,QUIKTRIP #7901,"I-20, EXIT 556 & US-69",Lindale,TX,710,2.80733333,30.208407,-91.825362
4482,FLYING J TRAVEL PLAZA #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,785,3.809,43.580397,-116.207517
4482,FLYING J FUEL STOP #777,"I-84, EXIT 54(FEDERAL WAY)",Boise,ID,785,3.76566666,43.580397,-116.207517
4492,3 MILE CORNER TRUCK STOP,US-2 & US-95,Bonners Ferry,ID,970,3.734,44.998299,-73.34461
4525,STINKER #42,US-12/US-95 & SR-128,Lewiston,ID,970,3.69733333,48.5459047,-116.4113501
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,920,4.199,47.493228,-120.314016
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,920,4.119,47.493228,-120.314016
4528,WENATCHEE VALLEY TRUCK STOP,US-97 ALT,Wenatchee,WA,920,4.089,47.493228,-120.314016
4533,SPEEDWAY #1449,"I-65, EXIT 262B",Birmingham                              ,AL,615,2.97566666,33.336401,-86.783465
4544,BIG CHARLIES TRUCK PLAZA,"I-64, EXIT 282 & US-13",Virginia Beach,VA,130,3.489,28.2699137,-82.328088
4555,PILOT TRAVEL CENTERS #406,"I-65, EXIT 22 & US-31A/SR-11",Cornersville,TN,460,3.799,28.5674837,77.1320385
4560,FAST STOP TRAVEL CENTERS #1109,"I-15, EXIT 392",Plymouth,UT,835,3.58233333,41.875499,-112.142657
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.599,49.097728,1.977594
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.399,49.097728,1.977594
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.399,49.097728,1.977594
4563,PILOT TRAVEL CENTERS #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.499,49.097728,1.977594
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.499,49.097728,1.977594
4563,PILOT TRAVEL CENTER #299,"I-55/I-74/US-51, EXIT 160 & US-150/SR-9",Bloomington                             ,IL,280,3.599,49.097728,1.977594
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,12,3.199,42.946202,-74.370213
4568,ONVO TRAVEL PLAZA,"I-90, EXIT 28",Fultonville,NY,12,3.159,42.946202,-74.370213
4569,METROPOLIS TRUCK STOP,"I-24, EXIT 37 & US-45",Metropolis,IL,490,3.599,30.208407,-91.825362
4574,Circle K #4701432,"I-74, EXIT 174",Mahomet,IL,280,3.669,40.198435,-88.404904
4582,BIG CHIEF TRUCK STOP,"I-94/US-52, EXIT 61 & US-59/CR-82",Fergus Falls,MN,250,3.23566666,52.655235,-111.252605
4605,PILOT DEALER #898 SADLERS TRUCK STOP,"I-95, EXIT 11B & US-58",Emporia,VA,180,3.799,30.208407,-91.825362
4618,OUTPOST TRAVEL CENTER,"I-20, EXIT 5 & US-80",Greenwood,LA,745,2.899,34.4613623,-85.5866533
4620,PILOT TRAVEL CENTERS #95,"I-75, EXIT 329 & SR-44",Wildwood                                ,FL,225,3.22566666,30.208407,-91.825362
4620,PILOT TRAVEL CENTER #95,"I-75, EXIT 329 & SR-44",Wildwood                                ,FL,225,3.319,30.208407,-91.825362
4622,TA LEE HI TRAVEL PLAZA,"I-81,  EXIT 195",Lexington,VA,185,3.659,37.782024,-79.443877
4628,QUARLES #4601,US-29/US-17/US-15,Warrenton,VA,60,3.32233333,38.720015,-77.796979
4637,THORNTONS #369 DBA PILOT TRAVEL CENTER #514,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,318,3.399,30.208407,-91.825362
4637,THORNTONS #369 DBA PILOT TRAVEL CENTER #514,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,318,3.499,30.208407,-91.825362
4637,PILOT TRAVEL CENTER #514 - THORNTONS #369,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,318,3.499,30.208407,-91.825362
4637,PILOT TRAVEL CENTER #514 - THORNTONS #369,"I-55, EXIT 126 & SR-10",Lincoln                                 ,IL,318,3.399,30.208407,-91.825362
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall                                ,IL,510,3.199,30.208407,-91.825362
4642,MARSHAL JUNCTION,"I-70, EXIT 147 & SR-1",Marshall                                ,IL,510,3.399,30.208407,-91.825362
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,290,3.399,41.5331,-87.86872
4644,CIRCLE K #4706703,"I-80, EXIT 145A",Mokena,IL,290,3.339,41.5331,-87.86872
4654,7-ELEVEN #35087,"I-490, EXIT 2 & SR-33 & SR-19",Bergen,NY,190,4.029,24.9831972,55.1079025
4655,QUICKLEES TRAVEL CENTER,"I-86, EXIT 30 & CR-20",Belmont,NY,190,3.999,42.527294,-86.218253
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,630,2.799,33.6182087,-85.7187862
4700,A C TRUCKSTOP,"I-80, EXIT 290",Laramie                                 ,WY,795,3.079,41.313704,-105.602581
4704,THE RIDGE,"I-68/US-219, EXIT 14 & US-40",Accident,MD,165,4.199,52.168504,-103.525954
4707,SMITHTON TRUCKSTOP,"I-70, EXIT 39 & SR-3059",Smithton,PA,165,3.899,35.480871,-108.433066
4729,MINIT MART #600244,"I-70, EXIT 131",Straughn,IN,457,3.859,39.808183,-85.290936
4742,FLYING J TRAVEL PLAZA #684,"I-94, EXIT 1 & SR-16",Beach,ND,807,3.96566666,34.4904994,-85.6019068
4750,BROOKE TRAVEL PLAZA,"I-80, EXIT 259",West Liberty,IA,380,2.98733333,41.572418,-91.262385
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,325,3.349,40.31678,-74.41626
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,325,3.249,40.31678,-74.41626
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,325,3.369,40.31678,-74.41626
4762,TA MONROE TRAVEL CENTER,"I-75, EXIT 15",Monroe,MI,325,3.299,40.31678,-74.41626
4806,TRACK AND TRAVEL,"I-20, EXIT 406",Weatherford,TX,630,2.91733333,32.745542,-97.779857
4818,PILOT TRAVEL CENTER #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,785,3.799,41.7694253,-72.6661827
4818,PILOT TRAVEL CENTERS #350,"I-84 & US-20, EXIT 95",Mountain Home,ID,785,3.759,41.7694253,-72.6661827
4819,Alta Convenience #6333,"I-25, EXIT 11",Trinidad,CO,803,3.399,37.169262,-104.506275
4826,I-20 Truck Stop,"I-20, EXIT 165",Lincoln,AL,615,2.999,33.613689,-85.791848
4827,PETRO BEAUMONT #304,"I-10, EXIT 848",Beaumont,TX,610,3.33066666,30.119737,-93.833416
4837,SHELL,US-10 & SR-210,Motley,MN,522,3.399,44.9535254,-93.08043
4856,PILOT TRAVEL CENTER #910- TOWN PUMP,"I-90, EXIT 274 & US-287",Three Forks,MT,786,3.59733333,30.208407,-91.825362
4858,PILOT TRAVEL CENTER #1346,"I-135, EXIT 31",Newton,KS,570,3.3115,38.040521,-97.338792
4858,PILOT DEALER #1346,"I-135, EXIT 31",Newton,KS,570,3.409,38.040521,-97.338792
4860,PILOT TRAVEL CENTER #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.899,30.208407,-91.825362
4860,PILOT TRAVEL CENTERS #476,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.899,30.208407,-91.825362
4872,TA COMMERCE TRAVEL CENTER,"I-85, EXIT 149 & US-441",Commerce,GA,16,3.21566666,30.208407,-91.825362
4874,PWI #110,"I-20, EXIT 112 & FM-1936",Odessa,TX,710,3.049,30.208407,-91.825362
4878,SHELL DBA ONE9 #1426,"I-84, EXIT 35",Nampa                                   ,ID,785,3.374,43.600554,-116.56949
4881,PETRO STOPPING CENTER #14,"I-295, EXIT 56",Bordentown,NJ,230,4.029,40.195403,-74.877682
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,41.540732,-89.679861
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.749,41.540732,-89.679861
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,41.540732,-89.679861
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,41.540732,-89.679861
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.689,41.540732,-89.679861
4885,LOVES TRAVEL STOP #384,"I-70, EXIT 45",Greenville,IL,540,3.749,41.540732,-89.679861
4887,SUNOCO,"I-80 & I-90, EXIT 3",Wauseon                                 ,OH,550,3.699,37.7864982,-122.3904007
4894,CLOVERDALE TRAVEL PLAZA,"I-70, EXIT 41 & US-231",Cloverdale,IN,375,3.699,41.814421,-74.739945
4905,HY-MILER #2204,SR-250,Sandusky,OH,550,3.53233333,41.285834,-82.60573
4909,CIRCLE K #2723916,US-441/US-301/US/27/SR-500,Ocala,FL,140,3.459,29.19339,-82.136635
4910,PILOT TRAVEL CENTER #892,"I-70 EXIT 164, & US-50",Green River,UT,835,3.68566666,39.593167,-106.097221
4918,PILOT TRAVEL CENTERS #219,"I-40, EXIT 398",Knoxville,TN,405,3.699,35.973011,-83.969472
4920,TA LAPLACE,"I-10, EXIT 209 & US-5",La Place,LA,600,3.22733333,30.208407,-91.825362
4921,PILOT TRAVEL CENTERS #231,"I-75, EXIT 29",Corbin,KY,410,3.609,36.940324,-84.104856
4927,CIRCLE K #2704886,"I-65, EXIT 205 & US-31/SR-22",Clanton,AL,720,3.20733333,30.208407,-91.825362
4933,VILLAGE TRUCK STOP,"I-81, EXIT 18",Rural Retreat                           ,VA,185,3.299,36.898109,-81.275059
4977,KWIK TRIP #331,SR-54,Wisconsin Rapids,WI,395,3.26233333,44.34385,-89.882646
4981,JOHNNYS MARKET,"I-94, EXIT 110 & US-27",Marshall,MI,385,3.499,39.960587,-86.002652
4983,KWIK TRIP #603,"I-94, EXIT 28 & SR-128",Wilson,WI,451,3.549,30.208407,-91.825362
4996,ZIP TRIP #54,"I-90, EXIT 452",Billings,MT,780,3.59066666,45.774972,-108.55997
5003,TRAILWAY TRUCK STOP,US-301/SR-304,Centreville                             ,MD,22,3.259,34.730238,-86.588226
5006,SUNOCO,US-1/US-9,Linden,NJ,79,3.799,40.6279443,-74.2419272
5024,I 55 MOTOR PLAZA,"I-55,  EXIT 180",Pevely,MO,540,2.99066666,38.279223,-90.400732
5030,YESWAY #1030,US-63 & E MARY ST,Ottumwa,IA,320,3.399,36.2667827,-91.2987465
5044,TA MOUNT VERNON TRAVEL CENTER,"I-44, EXIT 46 & SR-39/SR265",Mount Vernon,MO,535,3.409,30.208407,-91.825362
5050,ROCK PORT TRUCK PLAZA,"I-29 & US-136, EXIT 110",Rock Port,MO,400,3.099,40.1846254,-95.3320836
5056,TREX MART #16,"I-35, EXIT, 61 & US-69",Winston,MO,276,3.119,45.023357,7.668285
5057,PHILLIPS 66,"I-35, EXIT 54 & I-35 BUS/US-36",Cameron,MO,276,3.099,30.208407,-91.825362
5060,CRAZY FREDS TRUCK SHOP,"I-40, EXIT 44 & US-66",Kingman,AZ,910,3.539,25.1262826,55.3728908
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel                                  ,MS,620,2.879,41.884061,-92.922164
5079,FASTLANE TAYLOR 63,US-61 & SR-6,Taylor,MO,494,3.01566666,44.951662,-93.054731
5085,K AN T TRUCKSTOP,"I-79, EXIT 137 & SR-310",Fairmont,WV,165,3.399,30.208407,-91.825362
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,620,3.149,30.208407,-91.825362
5117,CIRCLE K #4702361,"I-65, EXIT 130 & SR-334",Whitestown,IN,375,3.29233333,30.208407,-91.825362
5128,CASEYS #2769,"I-80, EXIT 220 & SR-149",Williamsburg,IA,380,3.14233333,30.208407,-91.825362
5131,TRAILS END TRUCK STOP,"I-29, EXIT 110 & US-136",Rock Port,MO,486,3.40566666,39.960587,-86.002652
5132,Travel Centers of America,"I-44, EXIT 208 & SR-19",Cuba,MO,574,3.26566666,30.208407,-91.825362
5160,FUEL MART #727,"I-70, EXIT 193",Quaker City                             ,OH,249,3.16566666,39.969646,-81.297357
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,742,2.939,36.2833722,-94.1549202
5165,ONE9 #046,"I-65, EXIT 6 & SR-100",Franklin,KY,415,3.08566666,3.0797164,101.5201793
5167,SPEEDWAY #7575,"I-65, EXIT 255",Hobart,IN,290,3.63233333,41.51567,-87.283508
5170,FLYING J #516,"I-76, EXIT 161 & I-70",Breezewood,PA,14,5.099,30.208407,-91.825362
5183,PETRO STOPPING CENTER #74,I-95 & EXIT 106,Kenly,NC,205,3.709,40.8516917,-73.9524621
5191,NORTH POINT PLAZA,"I-90 & I-94, EXIT 115",Poynette,WI,420,3.17233333,41.9277597,-87.6873745
5202,Chevron #306185,US-30,Montpelier,ID,825,3.699,42.334552,-111.297723
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,715,3.469,30.552996,-87.707908
5207,JJ TRAVEL PLAZA,"I-70, EXIT 70 & US-83",Oakley,KS,525,3.61566666,30.208407,-91.825362
5227,PILOT TRAVEL CENTERS #900,"I-95, EXIT 75",Dunn,NC,205,3.709,35.318636,-78.57299
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,270,3.01566666,41.57177,-91.16652
5232,CM EUNICE,US-190,Eunice,LA,730,3.399,30.495094,-92.446251
5234,SINCLAIR,SR-37,Monett,MO,277,3.29066666,37.051272,-94.126836
5236,FLYING J #875,"I-95,  EXIT 109",Elkton,MD,243,4.199,39.611527,-75.836554
5245,CASEYS #3842,US-36 & US-283,Norton,KS,357,3.15733333,40.3150385,-105.4038411
5247,EDGERTON TRAVEL PLAZA,"I-90, EXIT 160 & US-51",Edgerton,WI,420,3.199,30.208407,-91.825362
